,names,scores,logfoldchanges,pvals,pvals_adj,abslfc
3290,PIF1,82.093445,1.8727349,0.0,0.0,1.8727349
2861,PREX1,87.709335,1.8716568,0.0,0.0,1.8716568
743,PIP5KL1,119.854065,1.8716257,0.0,0.0,1.8716257
2906,PTGFR,87.25499,1.8714752,0.0,0.0,1.8714752
951,LRRC74B,115.90064,1.870675,0.0,0.0,1.870675
14556,PSEN2,-134.01442,-1.8698851,0.0,0.0,1.8698851
2571,CCDC80,91.261566,1.869428,0.0,0.0,1.869428
2202,SGO1,96.27176,1.8688184,0.0,0.0,1.8688184
14537,ISOC1,-133.34264,-1.8686631,0.0,0.0,1.8686631
14292,ALPK2,-125.09873,-1.8664032,0.0,0.0,1.8664032
14029,TTC36,-116.1035,-1.8655231,0.0,0.0,1.8655231
2627,SSC5D,90.520515,1.8655219,0.0,0.0,1.8655219
4897,MLXIPL,59.28216,1.8653738,0.0,0.0,1.8653738
547,MYO6,123.93435,1.8640932,0.0,0.0,1.8640932
6219,MNX1,39.88186,1.8633019,0.0,0.0,1.8633019
12884,TMEM51-AS1,-83.10705,-1.8630196,0.0,0.0,1.8630196
1814,PDGFRA,102.34666,1.8628314,0.0,0.0,1.8628314
5042,CCKBR,57.25963,1.8600569,0.0,0.0,1.8600569
2043,CCNB2,98.71431,1.8598543,0.0,0.0,1.8598543
13735,GLP1R,-107.55628,-1.8597481,0.0,0.0,1.8597481
1108,ZNF454,113.360405,1.8596045,0.0,0.0,1.8596045
1917,FOXL1,100.66677,1.8587589,0.0,0.0,1.8587589
944,SHANK2,116.05892,1.8577155,0.0,0.0,1.8577155
14084,TSPAN2,-117.996544,-1.8576475,0.0,0.0,1.8576475
5865,NRROS,45.240696,1.8572158,0.0,0.0,1.8572158
14255,RBM24,-123.406296,-1.8563677,0.0,0.0,1.8563677
14314,RBM38,-125.889336,-1.8561815,0.0,0.0,1.8561815
1672,E2F7,104.366745,1.8561023,0.0,0.0,1.8561023
4624,MYB,63.091568,1.8560061,0.0,0.0,1.8560061
13383,KCNJ4,-97.88149,-1.8555553,0.0,0.0,1.8555553
4641,CLVS2,62.934483,1.8535987,0.0,0.0,1.8535987
13987,RASSF5,-114.94343,-1.85347,0.0,0.0,1.85347
1308,LINC01572,110.09008,1.8530866,0.0,0.0,1.8530866
1011,KCNIP2-AS1,115.08037,1.848754,0.0,0.0,1.848754
14181,CPEB2,-121.163765,-1.8485428,0.0,0.0,1.8485428
3398,ARHGEF39,80.904015,1.8484071,0.0,0.0,1.8484071
13437,SPATA18,-99.560875,-1.8482671,0.0,0.0,1.8482671
11548,PLAAT1,-51.58742,-1.8479571,0.0,0.0,1.8479571
746,HHIPL1,119.76405,1.8478388,0.0,0.0,1.8478388
14068,TTC39A-AS1,-117.567345,-1.8475562,0.0,0.0,1.8475562
6498,AGTR1,35.74349,1.8463516,8.351148625547708e-280,1.1712140450638115e-279,1.8463516
489,RTN4RL2,125.1656,1.8461162,0.0,0.0,1.8461162
834,CRYBB1,118.169235,1.8460195,0.0,0.0,1.8460195
14120,PPP1R16A,-118.942535,-1.8446395,0.0,0.0,1.8446395
13892,BCO2,-112.55136,-1.8445747,0.0,0.0,1.8445747
1385,KCNIP3,108.814415,1.844138,0.0,0.0,1.844138
9316,MIR155HG,-10.285582,1.8438363,8.184684716668507e-25,8.909795877342238e-25,1.8438363
14742,GYS1,-139.68011,-1.8435583,0.0,0.0,1.8435583
13865,HRH2,-111.62703,-1.8433405,0.0,0.0,1.8433405
885,LITAF,117.34382,1.8422961,0.0,0.0,1.8422961
2745,CDT1,89.08049,1.8422794,0.0,0.0,1.8422794
14472,CACNB1,-131.09569,-1.8409162,0.0,0.0,1.8409162
714,TRHDE,120.47355,1.8400682,0.0,0.0,1.8400682
13994,MPP4,-115.14982,-1.8398588,0.0,0.0,1.8398588
13634,HGFAC,-104.48932,-1.8392905,0.0,0.0,1.8392905
12737,MSS51,-79.319885,-1.8392392,0.0,0.0,1.8392392
13679,MBNL1-AS1,-105.94189,-1.8391402,0.0,0.0,1.8391402
14659,CPVL,-137.02516,-1.838453,0.0,0.0,1.838453
1091,KHDRBS3,113.62142,1.8383929,0.0,0.0,1.8383929
1048,ATCAY,114.38804,1.8382882,0.0,0.0,1.8382882
1988,EMILIN3,99.6439,1.8377347,0.0,0.0,1.8377347
1346,LINC01902,109.47727,1.8376837,0.0,0.0,1.8376837
483,MICAL1,125.21714,1.8369606,0.0,0.0,1.8369606
13382,TMEM176A,-97.859604,-1.8368773,0.0,0.0,1.8368773
2237,BEST2,95.80171,1.8366908,0.0,0.0,1.8366908
669,THEMIS2,121.44375,1.8366795,0.0,0.0,1.8366795
1807,RNF182,102.37487,1.8364836,0.0,0.0,1.8364836
2916,PIMREG,87.16712,1.8356928,0.0,0.0,1.8356928
1265,CLIP2,110.7006,1.8346794,0.0,0.0,1.8346794
14526,FGF13,-133.07004,-1.8343375,0.0,0.0,1.8343375
1059,LINC01852,114.18956,1.8336992,0.0,0.0,1.8336992
1176,MX2,112.25044,1.8329986,0.0,0.0,1.8329986
1669,TEKT3,104.39968,1.8329084,0.0,0.0,1.8329084
4888,UBA7,59.40716,1.8320359,0.0,0.0,1.8320359
4613,PITX3,63.22679,1.8304378,0.0,0.0,1.8304378
2002,CD82,99.43291,1.8294572,0.0,0.0,1.8294572
4658,KCNK15,62.610645,1.8293988,0.0,0.0,1.8293988
1218,GRIN2A,111.5697,1.8284198,0.0,0.0,1.8284198
13403,EREG,-98.56003,-1.8281735,0.0,0.0,1.8281735
13821,S100A4,-110.19803,-1.8280607,0.0,0.0,1.8280607
541,FKBP11,124.056015,1.8277282,0.0,0.0,1.8277282
7922,SCN3B,13.627895,1.826108,2.7334911281940826e-42,3.0626582248429735e-42,1.826108
1418,ZMIZ1-AS1,108.44988,1.8246367,0.0,0.0,1.8246367
6273,DLL3,38.958027,1.8241537,0.0,0.0,1.8241537
778,DNMT3B,119.19766,1.8230705,0.0,0.0,1.8230705
14145,GPX3,-119.638916,-1.8225173,0.0,0.0,1.8225173
13835,CCDC63,-110.600136,-1.8224434,0.0,0.0,1.8224434
10561,PLCE1-AS1,-32.472523,1.8221018,2.605426476514104e-231,3.5182627763981314e-231,1.8221018
4129,RELB,69.873535,1.8203305,0.0,0.0,1.8203305
13273,MAP3K5,-94.558586,-1.8191303,0.0,0.0,1.8191303
3145,P2RX3,84.002365,1.819068,0.0,0.0,1.819068
185,TYRO3,132.4519,1.8187379,0.0,0.0,1.8187379
1319,CHTF18,109.98691,1.8183382,0.0,0.0,1.8183382
2758,CDC20,88.881355,1.8172281,0.0,0.0,1.8172281
14568,PPTC7,-134.26093,-1.8168061,0.0,0.0,1.8168061
3085,DDC,84.70202,1.8164583,0.0,0.0,1.8164583
11765,HEY2,-56.82929,-1.8152177,0.0,0.0,1.8152177
2011,EME1,99.30537,1.8148291,0.0,0.0,1.8148291
9687,AREG,-16.440178,1.8142989,9.862851159063426e-61,1.1347137191844671e-60,1.8142989
457,MFSD2A,125.937065,1.8135273,0.0,0.0,1.8135273
2884,CDK1,87.54642,1.8132818,0.0,0.0,1.8132818
2348,SVEP1,94.27915,1.8114874,0.0,0.0,1.8114874
14139,KAZALD1,-119.47318,-1.8104615,0.0,0.0,1.8104615
1182,PLEKHG4,112.19336,1.8097684,0.0,0.0,1.8097684
1693,EMX2OS,104.16544,1.8091327,0.0,0.0,1.8091327
287,FNBP1L,129.55904,1.808645,0.0,0.0,1.808645
2697,GLYATL2,89.72177,1.8086045,0.0,0.0,1.8086045
14090,TP53INP2,-118.10833,-1.8082333,0.0,0.0,1.8082333
1481,CDH20,107.36818,1.8080529,0.0,0.0,1.8080529
13669,ITPKA,-105.59868,-1.8077197,0.0,0.0,1.8077197
1349,KCTD8,109.4439,1.8068128,0.0,0.0,1.8068128
374,SH3RF1,127.64714,1.806525,0.0,0.0,1.806525
6750,LINC00857,31.765348,1.8060803,1.9493075975070322e-221,2.612995388523752e-221,1.8060803
2923,KCND2,87.11809,1.8054004,0.0,0.0,1.8054004
4512,LINC02802,64.72767,1.8047891,0.0,0.0,1.8047891
623,CTSK,122.34109,1.8043393,0.0,0.0,1.8043393
14573,ABLIM1,-134.43445,-1.8039765,0.0,0.0,1.8039765
2338,AURKB,94.38045,1.803909,0.0,0.0,1.803909
5128,LINC02763,56.208836,1.8031222,0.0,0.0,1.8031222
267,TMSB15B,130.04042,1.8010069,0.0,0.0,1.8010069
14590,MGAT5,-134.88492,-1.800581,0.0,0.0,1.800581
7542,C10orf67,19.711313,1.800489,1.7243457205976273e-86,2.045901710574673e-86,1.800489
1439,JCAD,108.099655,1.8004555,0.0,0.0,1.8004555
13731,BEST3,-107.34855,-1.800116,0.0,0.0,1.800116
37,UTP18,138.47417,1.8000603,0.0,0.0,1.8000603
4257,EGR2,68.19545,1.7998941,0.0,0.0,1.7998941
2723,NUSAP1,89.46478,1.7996397,0.0,0.0,1.7996397
699,PRPS2,120.724724,1.7983674,0.0,0.0,1.7983674
2073,SLC22A1,98.24506,1.7970881,0.0,0.0,1.7970881
907,VSTM2B,116.878235,1.7966945,0.0,0.0,1.7966945
14040,LINC01977,-116.492386,-1.796626,0.0,0.0,1.796626
14207,CLDN14,-121.77417,-1.7957048,0.0,0.0,1.7957048
415,TRAF5,126.89908,1.7956824,0.0,0.0,1.7956824
12588,RASD2,-75.85238,-1.7956405,0.0,0.0,1.7956405
14289,JAG2,-125.0309,-1.7946182,0.0,0.0,1.7946182
1795,NRARP,102.60465,1.794507,0.0,0.0,1.794507
298,FTL,129.19603,1.7943529,0.0,0.0,1.7943529
6488,VDR,35.859188,1.7941151,1.3225652690411328e-281,1.8574777940482044e-281,1.7941151
13648,LINC02427,-104.86355,-1.7939124,0.0,0.0,1.7939124
1524,SPAG6,106.46048,1.7920792,0.0,0.0,1.7920792
14121,C12orf75,-118.945885,-1.7919989,0.0,0.0,1.7919989
1152,TMEM221,112.600395,1.7914557,0.0,0.0,1.7914557
14514,INPP5J,-132.7274,-1.7909435,0.0,0.0,1.7909435
74,ZNF670,136.47928,1.7906995,0.0,0.0,1.7906995
12289,FAM220A,-69.04288,-1.7896832,0.0,0.0,1.7896832
12533,SV2C,-74.62085,-1.7890844,0.0,0.0,1.7890844
2241,LINC02413,95.75585,1.7884929,0.0,0.0,1.7884929
2265,ENPP1,95.44112,1.7873093,0.0,0.0,1.7873093
14198,MYLK3,-121.52926,-1.7870835,0.0,0.0,1.7870835
2951,NUF2,86.666466,1.7859334,0.0,0.0,1.7859334
464,SHF,125.694374,1.7849427,0.0,0.0,1.7849427
903,CHRNE,116.93638,1.7848998,0.0,0.0,1.7848998
13928,ARHGEF37,-113.3971,-1.7834374,0.0,0.0,1.7834374
14599,COX14,-135.07726,-1.7825376,0.0,0.0,1.7825376
3666,STRIT1,77.2797,1.7817485,0.0,0.0,1.7817485
2474,CDCA7,92.419754,1.7815255,0.0,0.0,1.7815255
1115,MAPK10,113.26676,1.7814888,0.0,0.0,1.7814888
7217,LINC01239,24.574717,1.7814372,2.3545052137681626e-133,2.9277829148482954e-133,1.7814372
1893,DPP10-AS1,101.045296,1.7814002,0.0,0.0,1.7814002
3292,FAM178B,82.09202,1.7809951,0.0,0.0,1.7809951
2003,CDC7,99.39124,1.7806938,0.0,0.0,1.7806938
989,THBS3,115.461876,1.7801783,0.0,0.0,1.7801783
3055,GRHL2,85.07978,1.7792622,0.0,0.0,1.7792622
14521,RAB3IP,-132.95851,-1.7778468,0.0,0.0,1.7778468
2010,TRANK1,99.32262,1.7777258,0.0,0.0,1.7777258
13991,NPIPB9,-115.09509,-1.7777114,0.0,0.0,1.7777114
1801,PKP3,102.47936,1.7768412,0.0,0.0,1.7768412
1419,MIS18BP1,108.44412,1.7762395,0.0,0.0,1.7762395
2253,DPP10,95.57249,1.7761056,0.0,0.0,1.7761056
14661,CRY2,-137.06609,-1.7756927,0.0,0.0,1.7756927
3432,KCNH6,80.37869,1.7755209,0.0,0.0,1.7755209
2826,KRT18,88.11727,1.7752342,0.0,0.0,1.7752342
14395,ATP6V0E2,-128.56505,-1.7752229,0.0,0.0,1.7752229
1869,SLFN12,101.50402,1.774274,0.0,0.0,1.774274
14175,PAM,-120.954994,-1.7726496,0.0,0.0,1.7726496
2957,KCNS3,86.62031,1.7723864,0.0,0.0,1.7723864
1658,FAM114A1,104.60848,1.7721897,0.0,0.0,1.7721897
6407,ANGPT4,36.960262,1.7716997,4.983578692865357e-299,7.091868700238545e-299,1.7716997
2897,ITPR3,87.42041,1.7714787,0.0,0.0,1.7714787
4562,F2RL3,64.055244,1.7714611,0.0,0.0,1.7714611
4473,IL1RAPL2,65.21404,1.7706763,0.0,0.0,1.7706763
498,MINDY4,124.92673,1.7705809,0.0,0.0,1.7705809
14349,NUP210,-127.13621,-1.7690566,0.0,0.0,1.7690566
13396,PEBP4,-98.302124,-1.7689217,0.0,0.0,1.7689217
4344,SYT5,66.86093,1.7681524,0.0,0.0,1.7681524
9228,GBP1,-8.766493,1.7679198,1.8431719776267686e-18,1.982312081231516e-18,1.7679198
11741,PIK3AP1,-56.07128,-1.7677717,0.0,0.0,1.7677717
6481,RNF128,35.947987,1.7666326,5.44178940754093e-283,7.649969545330761e-283,1.7666326
319,CDC42EP4,128.68536,1.7664096,0.0,0.0,1.7664096
641,NCF2,121.97946,1.7663363,0.0,0.0,1.7663363
13043,FZD1,-87.44225,-1.765464,0.0,0.0,1.765464
13628,NIM1K,-104.36922,-1.7653807,0.0,0.0,1.7653807
14147,CDKL2,-119.776535,-1.7649783,0.0,0.0,1.7649783
3582,ALDH1A2,78.27508,1.7646822,0.0,0.0,1.7646822
13652,PPFIA4,-104.96672,-1.7643758,0.0,0.0,1.7643758
12320,CILP,-69.75012,1.7638376,0.0,0.0,1.7638376
13871,SNPH,-111.938965,-1.7635206,0.0,0.0,1.7635206
13610,VWDE,-103.9778,-1.7633668,0.0,0.0,1.7633668
862,TMEM54,117.663666,1.7621771,0.0,0.0,1.7621771
13672,DOCK9-DT,-105.694626,-1.7614238,0.0,0.0,1.7614238
2151,NOS3,97.04767,1.7603356,0.0,0.0,1.7603356
239,PAPSS1,130.85204,1.7601733,0.0,0.0,1.7601733
13575,FAM131C,-103.29591,-1.7599871,0.0,0.0,1.7599871
6244,LINC02084,39.55006,1.7599481,0.0,0.0,1.7599481
13905,NPIPB6,-112.93847,-1.7595165,0.0,0.0,1.7595165
4679,TRPA1,62.260586,1.7587371,0.0,0.0,1.7587371
564,SOX4,123.4138,1.7584738,0.0,0.0,1.7584738
1796,DNAH9,102.5626,1.758118,0.0,0.0,1.758118
13958,RETREG1,-114.0296,-1.7578522,0.0,0.0,1.7578522
1267,VWCE,110.667755,1.7570592,0.0,0.0,1.7570592
4514,SCN4B,64.70935,1.7570033,0.0,0.0,1.7570033
4830,RAMP2-AS1,60.108677,1.7569131,0.0,0.0,1.7569131
2876,TWIST1,87.570274,1.7562047,0.0,0.0,1.7562047
2902,VSIG10L2,87.345146,1.7560029,0.0,0.0,1.7560029
14017,COL7A1,-115.73276,-1.7559686,0.0,0.0,1.7559686
13537,NOXA1,-101.9796,-1.7551696,0.0,0.0,1.7551696
2530,FANCD2,91.802826,1.7540991,0.0,0.0,1.7540991
14123,CASKIN1,-119.02372,-1.7535813,0.0,0.0,1.7535813
2819,PHOX2A,88.19467,1.7531415,0.0,0.0,1.7531415
2551,TLCD3B,91.4956,1.7529472,0.0,0.0,1.7529472
5108,PDE6G,56.419353,1.7529328,0.0,0.0,1.7529328
14356,ATP13A3,-127.256454,-1.7524301,0.0,0.0,1.7524301
222,FHL3,131.26965,1.7523013,0.0,0.0,1.7523013
3464,RUNX3,79.95778,1.751664,0.0,0.0,1.751664
4162,MEX3B,69.398254,1.7510046,0.0,0.0,1.7510046
3602,UNC13A,78.0697,1.7501733,0.0,0.0,1.7501733
7145,SYNPO,25.814056,1.7498326,6.16604092747516e-147,7.760399948691794e-147,1.7498326
1298,CYP4A22-AS1,110.23617,1.749194,0.0,0.0,1.749194
1226,ABCC3,111.39515,1.7479355,0.0,0.0,1.7479355
945,CNTN2,115.98162,1.7474604,0.0,0.0,1.7474604
13260,LPAR3,-94.24213,-1.7466114,0.0,0.0,1.7466114
13387,PLEKHA2,-98.132324,-1.7448252,0.0,0.0,1.7448252
108,APBB2,134.83891,1.7437829,0.0,0.0,1.7437829
14216,MYO18A,-122.098,-1.7429026,0.0,0.0,1.7429026
14267,PPP1R9A,-123.811775,-1.7420614,0.0,0.0,1.7420614
2152,CDCP1,97.0414,1.7420125,0.0,0.0,1.7420125
2835,MLPH,87.951584,1.7414896,0.0,0.0,1.7414896
3297,ESPL1,82.040504,1.7411876,0.0,0.0,1.7411876
14405,AMIGO1,-128.91031,-1.7410645,0.0,0.0,1.7410645
1647,ATP8B1,104.72953,1.7399378,0.0,0.0,1.7399378
10336,UGT2B7,-28.304232,1.7396202,3.065280354145846e-176,3.962448612598016e-176,1.7396202
14611,NNT,-135.5129,-1.7395144,0.0,0.0,1.7395144
14559,MMP15,-134.06734,-1.7393552,0.0,0.0,1.7393552
1167,PACC1,112.37698,1.7378398,0.0,0.0,1.7378398
1397,KLF10,108.683,1.7377551,0.0,0.0,1.7377551
14340,NDRG2,-126.928696,-1.7376616,0.0,0.0,1.7376616
14286,RNF208,-124.808334,-1.7374132,0.0,0.0,1.7374132
7041,PGA5,27.33858,1.7365899,1.4763237633167501e-164,1.8883447808323177e-164,1.7365899
2133,MELK,97.335495,1.7365569,0.0,0.0,1.7365569
3554,SPTBN2,78.63874,1.7363008,0.0,0.0,1.7363008
2477,RAD51,92.36862,1.7361162,0.0,0.0,1.7361162
4201,GLIS3,68.93594,1.735961,0.0,0.0,1.735961
1424,IGFBP4,108.30959,1.7355719,0.0,0.0,1.7355719
187,TTC39C,132.38835,1.7344667,0.0,0.0,1.7344667
2594,PRKG2,91.00105,1.7339797,0.0,0.0,1.7339797
13615,PER3,-104.03563,-1.7337877,0.0,0.0,1.7337877
1507,LINC02562,106.70261,1.7332988,0.0,0.0,1.7332988
3048,PHLDA1,85.185356,1.7332786,0.0,0.0,1.7332786
14323,GALNT16,-126.25861,-1.7329121,0.0,0.0,1.7329121
1899,ARHGAP9,100.98679,1.7314773,0.0,0.0,1.7314773
1353,IER2,109.396126,1.731259,0.0,0.0,1.731259
1015,SYNE3,115.02398,1.7312502,0.0,0.0,1.7312502
5531,RHBDL3,50.25483,1.7309854,0.0,0.0,1.7309854
841,TMPRSS9,118.04541,1.7309786,0.0,0.0,1.7309786
333,DPYSL2,128.46356,1.730964,0.0,0.0,1.730964
2615,CDCA8,90.731285,1.7303356,0.0,0.0,1.7303356
3108,DLGAP5,84.48259,1.7288064,0.0,0.0,1.7288064
13275,PROSER2-AS1,-94.67324,-1.7285882,0.0,0.0,1.7285882
14035,SLC14A1,-116.36509,-1.7283986,0.0,0.0,1.7283986
1405,OSBPL6,108.59072,1.7276787,0.0,0.0,1.7276787
14141,MCF2L-AS1,-119.526375,-1.7261453,0.0,0.0,1.7261453
3080,CYP2A13,84.737305,1.7259018,0.0,0.0,1.7259018
808,GPRIN2,118.56171,1.7252524,0.0,0.0,1.7252524
14677,COX7B,-137.48462,-1.7252216,0.0,0.0,1.7252216
2346,CCDC150,94.307045,1.7251463,0.0,0.0,1.7251463
13759,OSR1,-108.35037,-1.7247515,0.0,0.0,1.7247515
13352,HAND2-AS1,-97.06956,-1.7242036,0.0,0.0,1.7242036
13201,FBXO32,-92.387085,-1.7241285,0.0,0.0,1.7241285
4683,MYRF,62.17824,1.7239658,0.0,0.0,1.7239658
2124,SLC5A12,97.39083,1.7238852,0.0,0.0,1.7238852
3037,TFF3,85.35586,1.7236708,0.0,0.0,1.7236708
875,SLC7A8,117.515434,1.7229661,0.0,0.0,1.7229661
12636,PPM1K-DT,-76.80212,-1.722827,0.0,0.0,1.722827
2853,GPR137B,87.73937,1.7228255,0.0,0.0,1.7228255
2823,LYPD6B,88.143036,1.7227138,0.0,0.0,1.7227138
3019,MAFB,85.580765,1.7223905,0.0,0.0,1.7223905
14419,ANKH,-129.27032,-1.7215102,0.0,0.0,1.7215102
920,OXT,116.62183,1.7214915,0.0,0.0,1.7214915
14693,SLC20A2,-138.28987,-1.7210146,0.0,0.0,1.7210146
13017,TOX,-86.687004,-1.7208964,0.0,0.0,1.7208964
14027,MTSS1,-116.03157,-1.7204802,0.0,0.0,1.7204802
3979,ACKR3,72.40852,1.7204077,0.0,0.0,1.7204077
1049,BAIAP2L2,114.34611,1.7201428,0.0,0.0,1.7201428
2203,HSD11B2,96.26306,1.7201124,0.0,0.0,1.7201124
2786,CCL26,88.57496,1.719865,0.0,0.0,1.719865
1578,LINC01967,105.838524,1.7184011,0.0,0.0,1.7184011
302,KLF3,129.13438,1.7178693,0.0,0.0,1.7178693
13767,KRTDAP,-108.518394,-1.7175059,0.0,0.0,1.7175059
13520,ANKRD18A,-101.66771,-1.7174118,0.0,0.0,1.7174118
14257,PYGL,-123.44342,-1.7166321,0.0,0.0,1.7166321
13581,RAB9B,-103.39392,-1.7160803,0.0,0.0,1.7160803
2488,CLDN4,92.28618,1.7154856,0.0,0.0,1.7154856
1296,PLEKHN1,110.25892,1.714288,0.0,0.0,1.714288
12592,ATP8A1,-75.93454,-1.7141169,0.0,0.0,1.7141169
509,WIPF1,124.720436,1.7135172,0.0,0.0,1.7135172
574,FLT3LG,123.21351,1.7131076,0.0,0.0,1.7131076
11651,DBNDD2,-53.741505,-1.7129561,0.0,0.0,1.7129561
1339,ARL6IP1,109.6101,1.7118945,0.0,0.0,1.7118945
997,LRRC34,115.30388,1.711252,0.0,0.0,1.711252
13489,HCN2,-100.913025,-1.7109213,0.0,0.0,1.7109213
1089,TNFAIP8L1,113.65941,1.7100253,0.0,0.0,1.7100253
571,TPM3,123.28483,1.708976,0.0,0.0,1.708976
972,TMEM169,115.6381,1.7087767,0.0,0.0,1.7087767
13572,LINC01508,-103.22728,-1.7079226,0.0,0.0,1.7079226
7654,ABI3BP,17.717392,1.7076583,3.0786288723423276e-70,3.587017425226574e-70,1.7076583
13986,DBNDD1,-114.856926,-1.7067862,0.0,0.0,1.7067862
1542,GPR143,106.268616,1.705961,0.0,0.0,1.705961
5219,CRB1,54.972424,1.7047199,0.0,0.0,1.7047199
13456,PLXNA4,-100.14392,-1.7039732,0.0,0.0,1.7039732
2436,TLR6,93.06359,1.7033253,0.0,0.0,1.7033253
3336,SYCE2,81.6024,1.7032512,0.0,0.0,1.7032512
7864,ARAP2,14.550172,1.7025608,5.825688231764768e-48,6.578906736107765e-48,1.7025608
12768,RASD1,-80.1452,-1.7023096,0.0,0.0,1.7023096
247,OLFM2,130.63455,1.7016807,0.0,0.0,1.7016807
530,SLC29A3,124.29172,1.70133,0.0,0.0,1.70133
1698,ANGPTL4,104.08819,1.6997256,0.0,0.0,1.6997256
3003,MAMLD1,85.80686,1.6985738,0.0,0.0,1.6985738
13,PTBP1,139.73613,1.698016,0.0,0.0,1.698016
59,KYAT3,137.24124,1.6965531,0.0,0.0,1.6965531
14032,DGAT2,-116.23907,-1.6956177,0.0,0.0,1.6956177
94,ABRACL,135.35292,1.6955993,0.0,0.0,1.6955993
5935,VCX,44.141953,1.6952101,0.0,0.0,1.6952101
13951,GFY,-113.84598,-1.6947451,0.0,0.0,1.6947451
3151,CENPF,83.903275,1.694572,0.0,0.0,1.694572
2001,RFC3,99.44802,1.6939043,0.0,0.0,1.6939043
1242,VAC14-AS1,111.13195,1.6922221,0.0,0.0,1.6922221
4068,CA10,70.865395,1.6919712,0.0,0.0,1.6919712
1312,LHFPL1,110.04864,1.6917219,0.0,0.0,1.6917219
13593,PACRG,-103.624855,-1.6914421,0.0,0.0,1.6914421
442,TPM4,126.20866,1.6911323,0.0,0.0,1.6911323
1467,SLCO6A1,107.629974,1.6906312,0.0,0.0,1.6906312
3936,GPC5-AS1,73.1107,1.6904612,0.0,0.0,1.6904612
45,EML4,138.0008,1.6903031,0.0,0.0,1.6903031
9565,CARD6,-14.594479,1.6897812,3.045333345909901e-48,3.4409065102232014e-48,1.6897812
14311,ITSN2,-125.83191,-1.6894135,0.0,0.0,1.6894135
4761,GNG8,61.131012,1.6885848,0.0,0.0,1.6885848
14325,LRRC24,-126.310196,-1.6885644,0.0,0.0,1.6885644
1337,SH2D5,109.62369,1.6877983,0.0,0.0,1.6877983
13384,RTL9,-97.90981,-1.6877265,0.0,0.0,1.6877265
1146,CGN,112.655754,1.6874237,0.0,0.0,1.6874237
1045,COL6A1,114.390915,1.6871481,0.0,0.0,1.6871481
14248,FILIP1,-122.97435,-1.6870073,0.0,0.0,1.6870073
13393,NAV3,-98.26058,-1.6856031,0.0,0.0,1.6856031
2983,CYSLTR2,86.081856,1.6853615,0.0,0.0,1.6853615
2230,SCNN1A,95.91579,1.6848054,0.0,0.0,1.6848054
3818,GATA2-AS1,74.89508,1.6847346,0.0,0.0,1.6847346
14600,CLUH,-135.17964,-1.6846986,0.0,0.0,1.6846986
10960,TGFA,-39.34651,-1.6842717,0.0,0.0,1.6842717
1979,SGK2,99.79538,1.6841853,0.0,0.0,1.6841853
14729,MFN2,-139.23357,-1.6837829,0.0,0.0,1.6837829
14003,ACOT1,-115.497154,-1.6834476,0.0,0.0,1.6834476
14533,SLC25A23,-133.17871,-1.6833571,0.0,0.0,1.6833571
13582,POLN,-103.40452,-1.6826502,0.0,0.0,1.6826502
14097,FYCO1,-118.41973,-1.6797894,0.0,0.0,1.6797894
12831,SLC30A1,-81.7014,-1.6787744,0.0,0.0,1.6787744
3842,MAF,74.44848,1.6778128,0.0,0.0,1.6778128
1417,TMEM31,108.45532,1.6771873,0.0,0.0,1.6771873
1483,LINC02021,107.338425,1.6770682,0.0,0.0,1.6770682
3274,NR6A1,82.25703,1.6768779,0.0,0.0,1.6768779
5459,TRIB3,51.326412,1.6767162,0.0,0.0,1.6767162
13753,XK,-108.19521,-1.6765207,0.0,0.0,1.6765207
112,RECK,134.72794,1.6760591,0.0,0.0,1.6760591
13975,NUDT4B,-114.512505,-1.6756209,0.0,0.0,1.6756209
1705,TMEM87B,103.9489,1.6753256,0.0,0.0,1.6753256
14496,SAMD10,-131.95476,-1.6752057,0.0,0.0,1.6752057
1740,CP,103.46143,1.6751622,0.0,0.0,1.6751622
2121,MAFA-AS1,97.442894,1.6739907,0.0,0.0,1.6739907
1404,CCDC39,108.59283,1.6739494,0.0,0.0,1.6739494
1390,LINC02749,108.757126,1.6731946,0.0,0.0,1.6731946
14565,KLRG1,-134.22667,-1.6730579,0.0,0.0,1.6730579
6406,SEMA3D,37.000454,1.6725755,1.1260385372186253e-299,1.6033292574394615e-299,1.6725755
10028,FAM182B,-22.610212,1.6723967,3.4387935328335e-113,4.196556149547736e-113,1.6723967
13361,ST8SIA5,-97.2932,-1.6721312,0.0,0.0,1.6721312
3033,PCLO,85.4021,1.6721201,0.0,0.0,1.6721201
2343,PRIM1,94.326546,1.6719334,0.0,0.0,1.6719334
14189,LINC02478,-121.35379,-1.6718849,0.0,0.0,1.6718849
13996,LGI4,-115.1735,-1.6715013,0.0,0.0,1.6715013
2609,CIT,90.82122,1.6708634,0.0,0.0,1.6708634
1591,CASC11,105.623634,1.6707724,0.0,0.0,1.6707724
13814,SMIM10L2A,-109.98219,-1.6703887,0.0,0.0,1.6703887
12179,CNTNAP3,-66.54889,-1.6703492,0.0,0.0,1.6703492
14552,ANKRD9,-133.88577,-1.6703098,0.0,0.0,1.6703098
2385,LGALS9,93.620155,1.6702679,0.0,0.0,1.6702679
636,PTCH2,122.14765,1.670175,0.0,0.0,1.670175
1132,XYLB,112.93502,1.6699033,0.0,0.0,1.6699033
708,ZEB2-AS1,120.55509,1.669322,0.0,0.0,1.669322
